,0
2377,https://link.springer.com/content/pdf/10.1007/s00223-019-00560-x.pdf
2378,https://www.frontiersin.org/articles/10.3389/fgene.2019.00770/pdf
2379,https://www.beilstein-journals.org/bjnano/content/pdf/2190-4286-9-281.pdf
2380,
2381,https://elar.urfu.ru/bitstream/10995/102279/1/2-s2.0-84960154131.pdf
2382,https://www.nature.com/articles/s41598-017-02874-y.pdf
2383,https://europepmc.org/articles/pmc5115396?pdf=render
2384,
2385,https://rua.ua.es/dspace/bitstream/10045/62236/5/2016_Machado_etal_SolarEner_preprint.pdf
2386,http://nrl.northumbria.ac.uk/24770/1/AAM_Yakushev_et_al_JOPD_2015_Radiative_recombination_in_Cu2ZnSnSe4_thin_films_with_Cu_deficiency.pdf
2387,https://ddd.uab.cat/pub/artpub/2016/212924/basliforg_a2016v6n22.pdf
2388,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ehf2.13113
2389,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ehf2.13505
2390,https://www.researchprotocols.org/2020/10/e16779/PDF
2391,
2392,
2393,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/tri.13778
2394,
2395,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ehf2.12595
2396,https://www.mdpi.com/2077-0383/9/6/1869/pdf?version=1592222965
2397,https://link.springer.com/content/pdf/10.1007/s10916-019-1473-4.pdf
2398,https://www.nature.com/articles/s41467-021-25858-z.pdf
2399,https://www.mdpi.com/2306-5354/8/6/85/pdf?version=1624337676
2400,https://www.mdpi.com/2306-5354/8/6/85/pdf?version=1624337676
2401,
2402,
2403,https://link.springer.com/content/pdf/10.1140/epjp/s13360-021-01253-x.pdf
2404,https://link.springer.com/content/pdf/10.1140/epja/s10050-020-00316-4.pdf
2405,https://digital.csic.es/bitstream/10261/234633/1/Determination%20of%20%ce%b2-decay.pdf
2406,https://www.epj-conferences.org/articles/epjconf/pdf/2017/15/epjconf-nd2016_01004.pdf
2407,https://eprints.ucm.es/55068/1/FrailePrieto39preprint.pdf
2408,http://arxiv.org/pdf/1612.07009
2409,https://www.epj-n.org/articles/epjn/pdf/2018/01/epjn170066.pdf
2410,https://www.epj-conferences.org/articles/epjconf/pdf/2017/15/epjconf-nd2016_12018.pdf
2411,http://arxiv.org/pdf/1603.05453
2412,http://uhra.herts.ac.uk/bitstream/2299/21171/1/TR_AAM_updated.pdf
2413,https://www.epj-conferences.org/articles/epjconf/pdf/2017/15/epjconf-nd2016_10010.pdf
2414,https://jyx.jyu.fi/bitstream/123456789/50468/1/nimbdtasvictorguadillapreprint.pdf
2415,
2416,http://arxiv.org/pdf/1710.02420
2417,https://jyx.jyu.fi/bitstream/123456789/53208/1/guadillaalgoraetalcharacterizationofa.pdf
2418,https://www.epj-conferences.org/articles/epjconf/pdf/2017/15/epjconf-nd2016_01002.pdf
2419,
2420,https://www.epj-conferences.org/articles/epjconf/pdf/2017/15/epjconf-nd2016_11022.pdf
2421,
2422,http://arxiv.org/pdf/1709.03884
2423,https://www.duo.uio.no/bitstream/10852/83238/1/PhysRevLett.125.122502.pdf
2424,
2425,
2426,http://arxiv.org/pdf/1508.00740
2427,http://arxiv.org/pdf/1904.09358
2428,https://www.epj-conferences.org/articles/epjconf/pdf/2017/15/epjconf-nd2016_03030.pdf
2429,https://upcommons.upc.edu/bitstream/2117/89021/6/Integral.pdf
2430,
2431,
2432,https://www.epj-conferences.org/articles/epjconf/pdf/2017/15/epjconf-nd2016_11045.pdf
2433,
2434,
2435,https://www.epj-conferences.org/articles/epjconf/pdf/2017/15/epjconf-nd2016_01007.pdf
2436,
2437,
2438,
2439,
2440,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0200910&type=printable
2441,
2442,https://link.springer.com/content/pdf/10.1140/epja/i2019-12802-7.pdf
2443,https://www.epj-conferences.org/articles/epjconf/pdf/2017/34/epjconf_npa82017_01051.pdf
2444,
2445,
2446,
2447,
2448,https://digital.csic.es/bitstream/10261/205676/1/Total%20absorption.pdf
2449,https://www.sciencedirect.com/science/article/am/pii/S0168900220304204
2450,https://www.epj-conferences.org/articles/epjconf/pdf/2017/15/epjconf-nd2016_01005.pdf
2451,https://jyx.jyu.fi/bitstream/123456789/62608/1/rakopoulosym.pdf
2452,http://real.mtak.hu/99554/1/Briken_commissioning_Tolosa_NIM_2019.pdf
2453,
2454,
2455,https://academic.oup.com/forestry/article-pdf/91/1/110/23365071/cpx036.pdf
2456,https://link.springer.com/content/pdf/10.1007/s13595-019-0800-8.pdf
2457,https://link.springer.com/content/pdf/10.1007/s13595-019-0863-6.pdf
2458,
2459,https://link.springer.com/content/pdf/10.1007/s13595-019-0820-4.pdf
2460,http://revistas.inia.es/index.php/fs/article/download/10577/3571
2461,
2462,https://www.mdpi.com/2072-4292/10/10/1645/pdf?version=1539690427
2463,https://link.springer.com/content/pdf/10.1007%2Fs10342-018-1110-7.pdf
2464,
2465,https://link.springer.com/content/pdf/10.1007/s13595-018-0732-8.pdf
2466,http://arxiv.org/pdf/1701.02470
2467,
2468,https://www.tandfonline.com/doi/pdf/10.1080/14686996.2019.1633952?needAccess=true
2469,https://www.nature.com/articles/srep22963.pdf
2470,https://www.nature.com/articles/srep40502.pdf
2471,https://www.euroturbo.eu/paper/ETC2017-191.pdf
2472,https://www.mdpi.com/2504-186X/3/1/8/pdf?version=1520305241
2473,https://hal.archives-ouvertes.fr/hal-02283291/file/LAMPA_MSE_2017_GIRAUD.pdf
2474,
2475,
2476,https://www.mdpi.com/1424-8220/14/6/11153/pdf?version=1403679642
2477,https://ieeexplore.ieee.org/ielx7/90/8999818/08935373.pdf
2478,
2479,http://arxiv.org/pdf/2110.04159
2480,http://link.aps.org/pdf/10.1103/PhysRevA.104.022406
2481,http://arxiv.org/pdf/2109.13558
2482,
2483,http://arxiv.org/pdf/2007.00362
2484,https://quantum-journal.org/papers/q-2022-09-29-822/pdf/
2485,https://www.research.unipd.it/bitstream/11577/3401484/1/2012.08457.pdf
2486,https://eprints.whiterose.ac.uk/175525/1/600km_TF_QKD_Main.pdf
2487,http://arxiv.org/pdf/2101.11503
2488,http://arxiv.org/pdf/2101.11503
2489,https://backend.orbit.dtu.dk/ws/files/263322743/prj_9_10_1992.pdf
2490,https://www.nature.com/articles/s41534-021-00394-2.pdf
2491,
2492,http://link.aps.org/pdf/10.1103/PRXQuantum.2.040356
2493,https://www.nature.com/articles/s41467-021-27808-1.pdf
2494,https://orca.cardiff.ac.uk/id/eprint/104587/1/07934983.pdf
2495,https://backend.orbit.dtu.dk/ws/files/164553532/08600355.pdf
2496,https://backend.orbit.dtu.dk/ws/files/156603445/08481575.pdf
2497,http://arxiv.org/pdf/2103.17056
2498,https://www.nature.com/articles/srep09871.pdf
2499,https://www.biogeosciences.net/9/4757/2012/bg-9-4757-2012.pdf
2500,https://www.biogeosciences.net/9/4757/2012/bg-9-4757-2012.pdf
2501,https://www.atmos-chem-phys.net/16/13773/2016/acp-16-13773-2016.pdf
2502,https://www.atmos-chem-phys.net/13/117/2013/acp-13-117-2013.pdf
2503,https://www.atmos-chem-phys.net/13/117/2013/acp-13-117-2013.pdf
2504,https://www.frontiersin.org/articles/10.3389/fpls.2013.00422/pdf
2505,https://www.biogeosciences.net/14/5571/2017/bg-14-5571-2017.pdf
2506,https://www.biogeosciences.net/14/5571/2017/bg-14-5571-2017.pdf
2507,https://www.atmos-chem-phys.net/17/6907/2017/acp-17-6907-2017.pdf
2508,https://www.atmos-chem-phys.net/17/6907/2017/acp-17-6907-2017.pdf
2509,https://gmd.copernicus.org/articles/13/6447/2020/gmd-13-6447-2020.pdf
2510,https://gmd.copernicus.org/articles/13/6447/2020/gmd-13-6447-2020.pdf
2511,https://bg.copernicus.org/articles/15/3439/2018/bg-15-3439-2018.pdf
2512,https://bg.copernicus.org/articles/15/3439/2018/bg-15-3439-2018.pdf
2513,https://acp.copernicus.org/articles/18/17945/2018/acp-18-17945-2018.pdf
2514,
2515,https://bg.copernicus.org/articles/12/177/2015/bg-12-177-2015.pdf
2516,
2517,https://www.biogeosciences.net/9/5161/2012/bg-9-5161-2012.pdf
2518,https://www.biogeosciences.net/9/5161/2012/bg-9-5161-2012.pdf
2519,https://bg.copernicus.org/articles/15/6941/2018/bg-15-6941-2018.pdf
2520,
2521,https://www.atmos-meas-tech.net/8/4197/2015/amt-8-4197-2015.pdf
2522,https://www.atmos-meas-tech.net/8/4197/2015/amt-8-4197-2015.pdf
2523,
2524,
2525,https://www.biogeosciences.net/14/45/2017/bg-14-45-2017.pdf
2526,https://www.biogeosciences.net/14/45/2017/bg-14-45-2017.pdf
2527,
2528,https://www.biogeosciences.net/10/5183/2013/bg-10-5183-2013.pdf
2529,
2530,https://www.atmos-chem-phys.net/12/12165/2012/acp-12-12165-2012.pdf
2531,https://www.atmos-chem-phys.net/12/12165/2012/acp-12-12165-2012.pdf
2532,https://www.atmos-chem-phys.net/16/7171/2016/acp-16-7171-2016.pdf
2533,https://www.atmos-chem-phys.net/16/7171/2016/acp-16-7171-2016.pdf
2534,https://www.biogeosciences.net/15/4245/2018/bg-15-4245-2018.pdf
2535,https://www.biogeosciences.net/15/4245/2018/bg-15-4245-2018.pdf
2536,https://www.mdpi.com/1660-4601/12/3/2837/pdf?version=1425460876
2537,https://www.biogeosciences.net/12/5753/2015/bg-12-5753-2015.pdf
2538,https://www.biogeosciences.net/12/5753/2015/bg-12-5753-2015.pdf
2539,https://acp.copernicus.org/articles/12/10423/2012/acp-12-10423-2012.pdf
2540,https://acp.copernicus.org/articles/12/10423/2012/acp-12-10423-2012.pdf
2541,https://agupubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/2015JG002988
2542,https://www.biogeosciences.net/9/3587/2012/bg-9-3587-2012.pdf
2543,https://www.biogeosciences.net/9/3587/2012/bg-9-3587-2012.pdf
2544,
2545,
2546,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2013.0125
2547,https://www.atmos-chem-phys.net/14/6995/2014/acp-14-6995-2014.pdf
2548,https://www.atmos-chem-phys.net/14/6995/2014/acp-14-6995-2014.pdf
2549,
2550,https://www.atmos-chem-phys.net/12/10613/2012/acp-12-10613-2012.pdf
2551,https://www.atmos-chem-phys.net/12/10613/2012/acp-12-10613-2012.pdf
2552,https://www.atmos-chem-phys.net/16/14169/2016/acp-16-14169-2016.pdf
2553,https://www.atmos-chem-phys.net/16/14169/2016/acp-16-14169-2016.pdf
2554,
2555,
2556,
2557,
2558,
2559,https://osf.io/pksqw/download
2560,https://www.frontiersin.org/articles/10.3389/fdgth.2021.688218/pdf
2561,https://ruc.udc.es/dspace/bitstream/2183/23695/3/2019_Villalonga-Alberto_Monitorizacion-rodamientos-aprendizaje-automatico.pdf
2562,https://www.mdpi.com/1424-8220/20/16/4505/pdf?version=1597224558
2563,https://www.mdpi.com/2072-4292/11/19/2252/pdf?version=1569565550
2564,https://ieeexplore.ieee.org/ielx7/6287639/8600701/08759853.pdf
2565,https://oa.upm.es/64947/1/20200124_IEEE_TII_special_issue.pdf
2566,https://ieeexplore.ieee.org/ielx7/6287639/6514899/09268180.pdf
2567,
2568,
2569,https://www.mdpi.com/1660-4601/18/14/7596/pdf?version=1626846403
2570,https://www.jmir.org/2020/8/e18150/PDF
2571,https://nmbu.brage.unit.no/nmbu-xmlui/bitstream/11250/2477276/2/How%2bdid%2bmedia%2bpresent%2bthe%2bradiation%2brisks_Post-print.pdf
2572,https://osf.io/gqdn4/download
2573,
2574,https://osf.io/bu3gy/download
2575,
2576,https://essd.copernicus.org/articles/12/2811/2020/essd-12-2811-2020.pdf
2577,https://bg.copernicus.org/articles/19/979/2022/bg-19-979-2022.pdf
2578,https://bg.copernicus.org/articles/19/559/2022/bg-19-559-2022.pdf
2579,https://bg.copernicus.org/articles/19/559/2022/bg-19-559-2022.pdf
2580,https://www.frontiersin.org/articles/10.3389/fmars.2019.00451/pdf
2581,https://www.nature.com/articles/s41598-019-44587-4.pdf
2582,https://www.pnas.org/content/pnas/116/37/18157.full.pdf
2583,https://bg.copernicus.org/articles/19/2779/2022/bg-19-2779-2022.pdf
2584,https://bg.copernicus.org/articles/19/2779/2022/bg-19-2779-2022.pdf
2585,https://www.earth-syst-sci-data.net/10/1119/2018/essd-10-1119-2018.pdf
2586,https://www.earth-syst-sci-data.net/10/1119/2018/essd-10-1119-2018.pdf
2587,https://www.nature.com/articles/s43247-021-00207-6.pdf
2588,https://www.nature.com/articles/s43247-021-00207-6.pdf
2589,https://essd.copernicus.org/articles/12/1697/2020/essd-12-1697-2020.pdf
2590,https://essd.copernicus.org/articles/12/1697/2020/essd-12-1697-2020.pdf
2591,https://www.nature.com/articles/s41598-019-51607-w.pdf
2592,https://amt.copernicus.org/articles/12/1013/2019/amt-12-1013-2019.pdf
2593,https://amt.copernicus.org/articles/12/1013/2019/amt-12-1013-2019.pdf
2594,http://eartharxiv.org/repository/object/2731/download/5555/
2595,http://eartharxiv.org/repository/object/2731/download/5555/
2596,https://www.mdpi.com/1424-8220/18/7/2016/pdf?version=1530006052
2597,https://www.nature.com/articles/s41598-022-07561-1.pdf
2598,https://www.nature.com/articles/s41598-022-07561-1.pdf
2599,https://academic.oup.com/bioscience/article-pdf/71/5/467/37852061/biab018.pdf
2600,https://tc.copernicus.org/articles/15/1321/2021/tc-15-1321-2021.pdf
2601,https://tc.copernicus.org/articles/15/1321/2021/tc-15-1321-2021.pdf
2602,https://online.ucpress.edu/elementa/article-pdf/10/1/000046/496065/elementa.2021.000046.pdf
2603,https://upcommons.upc.edu/bitstream/2117/166401/1/An%20assessment%20of%20regional%20sea%20ice%20predictability%20in%20the.pdf
2604,https://agupubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2019MS001825
2605,https://bg.copernicus.org/articles/16/3777/2019/bg-16-3777-2019.pdf
2606,https://bg.copernicus.org/articles/16/3777/2019/bg-16-3777-2019.pdf
2607,https://bg.copernicus.org/articles/19/1611/2022/bg-19-1611-2022.pdf
2608,
2609,https://www.frontiersin.org/articles/10.3389/fmars.2019.00429/pdf
2610,https://acp.copernicus.org/articles/18/11599/2018/acp-18-11599-2018.pdf
2611,https://acp.copernicus.org/articles/18/11599/2018/acp-18-11599-2018.pdf
2612,
2613,https://bg.copernicus.org/articles/19/1611/2022/bg-19-1611-2022.pdf
2614,
2615,https://www.nature.com/articles/s41467-021-22452-1.pdf
2616,
2617,https://amt.copernicus.org/articles/12/5717/2019/amt-12-5717-2019.pdf
2618,https://amt.copernicus.org/articles/12/5717/2019/amt-12-5717-2019.pdf
2619,https://e-docs.geo-leo.de/bitstream/11858/9811/1/JGRG_JGRG22128.pdf
2620,https://academic.oup.com/bioscience/article-pdf/71/5/503/37851860/biab023.pdf
2621,https://link.springer.com/content/pdf/10.1007/s40641-018-0107-0.pdf
2622,https://acp.copernicus.org/articles/22/5775/2022/acp-22-5775-2022.pdf
2623,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2019GL086753
2624,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/gcb.14744
2625,
2626,https://esd.copernicus.org/articles/12/173/2021/esd-12-173-2021.pdf
2627,https://esd.copernicus.org/articles/12/173/2021/esd-12-173-2021.pdf
2628,https://acp.copernicus.org/articles/20/9491/2020/acp-20-9491-2020.pdf
2629,https://acp.copernicus.org/articles/20/9491/2020/acp-20-9491-2020.pdf
2630,https://gfzpublic.gfz-potsdam.de/pubman/item/item_5007301_3/component/file_5007534/5007301.pdf
2631,https://acp.copernicus.org/articles/18/14737/2018/acp-18-14737-2018.pdf
2632,https://acp.copernicus.org/articles/18/14737/2018/acp-18-14737-2018.pdf
2633,http://arxiv.org/pdf/1503.01267
2634,https://www.mdpi.com/1424-8220/16/7/1006/pdf?version=1467192608
2635,https://e-archivo.uc3m.es/bitstream/10016/32388/1/Designing_MTA_2017_ps.pdf
2636,
2637,https://riunet.upv.es/bitstream/10251/122887/2/Villa_Vallada_Fanjul-Peyro_2017.pdf
2638,https://riunet.upv.es/bitstream/10251/120640/7/IEEEComMag_Wideband_Broadcasting_Final.pdf
2639,http://arxiv.org/pdf/2105.01401
2640,http://arxiv.org/pdf/2108.09518
2641,http://arxiv.org/pdf/2105.01403
2642,https://www.mdpi.com/1424-8220/21/10/3431/pdf?version=1621240191
2643,http://arxiv.org/pdf/2104.12679
2644,https://www.mdpi.com/2227-7080/8/3/41/pdf
2645,http://arxiv.org/pdf/2011.03573
2646,https://www.mdpi.com/1424-8220/21/12/3973/pdf?version=1623219856
2647,
2648,http://www.plantphysiol.org/content/plantphysiol/176/2/1709.full.pdf
2649,
2650,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/tpj.12998
2651,
2652,https://riunet.upv.es/bitstream/10251/169535/7/Sarabia-JacomeUsachPalau%20-%20Highly-efficient%20fog-based%20deep%20learning%20AAL%20fall%20detection%20system.pdf
2653,https://orca.cardiff.ac.uk/id/eprint/124120/1/Dimitriadis.%20Is%20Brain%20Connectome.pdf
2654,https://orca.cardiff.ac.uk/id/eprint/124120/1/Dimitriadis.%20Is%20Brain%20Connectome.pdf
2655,https://www.mdpi.com/1424-8220/19/14/3238/pdf?version=1563875368
2656,https://www.mdpi.com/1424-8220/18/6/1951/pdf?version=1529068286
2657,https://www.mdpi.com/1424-8220/19/12/2733/pdf?version=1561009357
2658,https://www.mdpi.com/1424-8220/20/4/953/pdf?version=1582203917
2659,https://www.mdpi.com/1424-8220/19/3/452/pdf
2660,
2661,
2662,https://www.mdpi.com/1424-8220/19/20/4362/pdf?version=1570617018
2663,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0208808&type=printable
2664,
2665,https://www.mdpi.com/2079-9292/8/11/1214/pdf?version=1571909473
2666,https://upcommons.upc.edu/bitstream/2117/184373/1/CAMERA_READY__PID6135779.pdf
2667,https://www.mdpi.com/1424-8220/19/14/3107/pdf?version=1563163533
2668,https://research.aalto.fi/files/55241004/Marai_Smooth_and_low_latency_video_streaming.pdf
2669,https://ieeexplore.ieee.org/ielx7/6287639/8948470/08978626.pdf
2670,https://www.mdpi.com/1424-8220/19/2/264/pdf?version=1547186085
2671,https://ntnuopen.ntnu.no/ntnu-xmlui/bitstream/11250/2638270/2/ICFC19-1570505835.pdf
2672,https://www.mdpi.com/1999-5903/13/3/81/pdf?version=1616634478
2673,https://ieeexplore.ieee.org/ielx7/25/4356907/09551805.pdf
2674,https://zenodo.org/record/5519520/files/paper_inv-18%20update.pdf
2675,https://zenodo.org/record/3999637/files/LoRaWAN_with_HSM_as_a_Security_Improvement_for_Agriculture_Applications.pdf
2676,https://www.mdpi.com/1424-8220/19/23/5118/pdf?version=1575368266
2677,
2678,https://www.mdpi.com/2072-4292/13/13/2643/pdf?version=1625559408
2679,
2680,https://zenodo.org/record/5113224/files/SOCO2021_marostegi_revised.pdf
2681,
2682,https://www.mdpi.com/2072-4292/11/21/2501/pdf?version=1572427315
2683,https://zenodo.org/record/3957303/files/APS2020_LL.pdf
2684,https://zenodo.org/record/3906545/files/Miniaturised%20ESPAR%203D%20printing_v21r_preprint.pdf
2685,https://www.mdpi.com/1424-8220/19/21/4605/pdf
2686,
2687,https://www.mdpi.com/1424-8220/20/21/6381/pdf?version=1605160401
2688,https://www.mdpi.com/1424-8220/20/4/1153/pdf?version=1582186357
2689,
2690,
2691,https://www.mdpi.com/1424-8220/21/10/3569/pdf
2692,https://www.techscience.com/cmc/v71n3/46462/pdf
2693,https://www.mdpi.com/1424-8220/21/15/5218/pdf?version=1627963392
2694,
2695,http://arxiv.org/pdf/1902.09455
2696,http://arxiv.org/pdf/2007.13018
2697,
2698,https://oda.oslomet.no/oda-xmlui/bitstream/10642/8382/1/mobiwis2019-healthcare-submitted-03.pdf
2699,https://oda.oslomet.no/oda-xmlui/bitstream/10642/7224/1/ISCAIE2018-networks-virtualisation-11.pdf
2700,https://ntnuopen.ntnu.no/ntnu-xmlui/bitstream/11250/2582130/2/ICSCA2018-A87-identity-federation-camera-ready_b.pdf
2701,https://ntnuopen.ntnu.no/ntnu-xmlui/bitstream/11250/2593250/4/Morshedi.pdf
2702,http://arxiv.org/pdf/2001.01770
2703,https://oda.oslomet.no/oda-xmlui/bitstream/10642/7149/1/SCI_2018_paper_11.pdf
2704,https://ieeexplore.ieee.org/ielx7/6287639/9312710/09499041.pdf
2705,https://riunet.upv.es/bitstream/10251/181293/3/Vera-PerezTODOLISempere%20-%20Safety%20and%20Security%20oriented%20design%20for%20reliable%20Industrial%20IoT%20applica....pdf
2706,https://www.mdpi.com/1424-8220/19/19/4128/pdf?version=1569312142
2707,http://arxiv.org/pdf/1711.07268
2708,https://repository.tudelft.nl/islandora/object/uuid%3A9deb33f6-568d-4b9a-8255-d1a2be9bb04a/datastream/OBJ/download
2709,https://repository.tudelft.nl/islandora/object/uuid%3A9deb33f6-568d-4b9a-8255-d1a2be9bb04a/datastream/OBJ/download
2710,https://oda.oslomet.no/oda-xmlui/bitstream/10642/7261/1/ICCCS-smarthome-network-slice-camera-ready.pdf
2711,https://www.mdpi.com/1424-8220/18/10/3556/pdf?version=1540258206
2712,http://arxiv.org/pdf/1909.03902
2713,http://arxiv.org/pdf/1909.05530
2714,https://www.mdpi.com/1424-8220/18/9/2967/pdf?version=1536218547
2715,
2716,
2717,http://arxiv.org/pdf/1907.11879
2718,https://oda.oslomet.no/oda-xmlui/bitstream/10642/7828/2/cross-federation_than%20van%20do.pdf
